m,Bx,By,Bz
67.64,0.396564006542676,0.626276148105594,0.00164446441364502
67.65,0.386421964130003,0.632666695424727,0.00165450506039311
67.66,0.376205047033353,0.63885022194804,0.00167223377318822
67.67,0.365959641180118,0.644791923986992,0.00171446114980663
67.68,0.355726985795092,0.650463934044524,0.00179325652194852
67.69,0.345480329052274,0.655916194905467,0.00187341387336385
67.7,0.335195376689464,0.661167989789846,0.00195254075978717
67.71,0.324858425729362,0.666221424973726,0.00204122962522923
67.72,0.314455771758957,0.671078628851082,0.00215011333438535
67.73,0.3039699795906,0.67575926018615,0.00227958310735465
67.74,0.293391852401883,0.680298048170411,0.00240787522399456
67.75,0.282736151327933,0.684670729534412,0.00253429900354
67.76,0.272018566584592,0.688850068536878,0.00265955536182086
67.77,0.261254503592097,0.692809158322859,0.00278437656232972
67.78,0.250402888415761,0.696592768009943,0.00291389019431307
67.79,0.239459936102704,0.700224025218608,0.00304797569900246
67.8,0.228474757705134,0.703669393414956,0.00318141351188382
67.81,0.217496466062748,0.706895357414131,0.00330904993223283
67.82,0.206563761940917,0.70988084010878,0.00342781894562148
67.83,0.195627328025881,0.712700760033303,0.00354999280814262
67.84,0.184686046527203,0.715355631874169,0.003673522868747
67.85,0.17375677019463,0.717822933234852,0.00379230155076546
67.86,0.162856351058553,0.720080141587965,0.00390022696708485
67.87,0.151984376484759,0.722148663681454,0.00399598623946001
67.88,0.141115850654873,0.724097945801902,0.00408634662007058
67.89,0.130261595287777,0.725893243453619,0.00416929143782212
67.9,0.119433934810383,0.727495719340579,0.00424236927249138
67.91,0.108645436034539,0.728867710859319,0.0043032618056523
67.92,0.0979167643335896,0.730072809849752,0.00435378400833328
67.93,0.0872234938490462,0.731150034493123,0.00439540864754128
67.94,0.0765207831474522,0.732076934492419,0.0044273228530847
67.95,0.0657637900232091,0.732831061083006,0.00444872247795535
67.96,0.0549032289106201,0.73340622037574,0.00445935753218975
67.97,0.0439064907002523,0.733884220215724,0.00446177284942753
67.98,0.0328361257888668,0.734245105000566,0.00445482061550073
67.99,0.021766032177045,0.734446957645466,0.0044365467526444
68,0.0107701174175551,0.734447878006006,0.00440509704251795
68.01,-0.000124806695546338,0.734285172206564,0.00435995350726565
68.02,-0.0109805220175152,0.734054682320867,0.00430287136785588
68.03,-0.0218050568736998,0.733688758817483,0.00423376883093202
68.04,-0.0326045239477473,0.733115608438736,0.00415250998355482
68.05,-0.0433854576573086,0.732267966366096,0.00405897504655649
68.06,-0.0541697125302208,0.731285862206281,0.00395355087686949
68.07,-0.0649595353831056,0.730220120569553,0.003836532983253
68.08,-0.0757446963743325,0.729008482551686,0.00370792550344122
68.09,-0.0865149525293131,0.72758870707997,0.00356785886990411
68.1,-0.097262270565123,0.725936248343041,0.00341587184691226
68.11,-0.107999937307524,0.724208399067814,0.0032504134281439
68.12,-0.118747503983289,0.722392686489592,0.00307464550584706
68.13,-0.129523708471743,0.72044391777369,0.00289235480854091
68.14,-0.140347289664902,0.718316900729506,0.00270733024593811
68.15,-0.151229551825516,0.715947893731342,0.00252386575541631
68.16,-0.162156850888288,0.713328603614367,0.0023421749745474
68.17,-0.173113157206684,0.710529642683092,0.00215847704256181
68.18,-0.184082525287955,0.707622430247208,0.00196888228153808
68.19,-0.195048949750818,0.704669231367262,0.00176974481053524
68.2,-0.205998440180208,0.701476253922782,0.00156205950405517
68.21,-0.216925969833941,0.698003688599775,0.00134909620131187
68.22,-0.227828372257493,0.694337781926944,0.0011332422106223
68.23,-0.238702478830126,0.690564780476617,0.000916887015392491
68.24,-0.249539563708553,0.686713159540213,0.000703565136693986
68.25,-0.260316288215439,0.682589361064868,0.000497679516513118
68.26,-0.27104045738812,0.678227082573435,0.000294278671316268
68.27,-0.28172371593504,0.673694369301603,8.73860060440698e-05
68.28,-0.292377687183065,0.669059278589052,-0.00012883376831925
68.29,-0.302996136708888,0.664270518546375,-0.000364469659745459
68.3,-0.313559880479057,0.659220896647198,-0.000615253586151568
68.31,-0.324070776087225,0.653963357948681,-0.000860859997343345
68.32,-0.334530834858981,0.648551949960482,-0.00108088455388227
68.33,-0.344940043951708,0.643033129865842,-0.00125329633309017
68.34,-0.355265956671285,0.637301914166201,-0.00134118284221436
68.35,-0.365517490101766,0.631336290820726,-0.00136784351413943
68.36,-0.37572214219806,0.625173718280862,-0.00137536596907797
68.37,-0.385907388168024,0.618851664815067,-0.00140568743474626
68.38,-0.396102715582147,0.612367762417299,-0.00148948554435322
68.39,-0.406308525259941,0.605611697637927,-0.0016012194257311
68.4,-0.416474086094048,0.598627769242595,-0.0017272900533439
68.41,-0.426545789617201,0.591477170206852,-0.00185740580116896
68.42,-0.436470025679592,0.58422109229397,-0.00198127308567127
68.43,-0.446230886092225,0.576828279687582,-0.00209666148284008
68.44,-0.455858916449933,0.569233068966803,-0.00220903555845598
68.45,-0.465363014888503,0.561467652680138,-0.00231804507244016
68.46,-0.474752002602541,0.553564390952281,-0.00242316050849998
68.47,-0.484034992937943,0.545549406436888,-0.00252456755592598
68.48,-0.493217972768359,0.537359324053356,-0.00262775186482623
68.49,-0.502288391175639,0.528988354574162,-0.0027237656665214
68.5,-0.511230303398724,0.520461551422617,-0.00279943398730056
68.51,-0.520027763722696,0.511803967931126,-0.00284157888700037
68.52,-0.528671089433611,0.503014603885821,-0.00281957119142352
68.53,-0.537172672033005,0.494032580282162,-0.00269856898004752
68.54,-0.545533916637854,0.484879175029213,-0.00253973134081411
68.55,-0.553754849788323,0.475582814457717,-0.00241062380384072
68.56,-0.561835473265692,0.466171924758044,-0.00237864353164491
68.57,-0.56981129873596,0.456602378033315,-0.00248788569731792
68.58,-0.577680150648453,0.446848255138865,-0.00269230422595584
68.59,-0.585387196702736,0.43696240338264,-0.00292414287310427
68.6,-0.5928776030194,0.426997668784748,-0.00311564431236065
68.61,-0.600105089103997,0.416997246077504,-0.00320342586218251
68.62,-0.607125460021682,0.406897117991462,-0.00320143139201882
68.63,-0.613948283203246,0.396701620558415,-0.00315116567216983
68.64,-0.620557723326129,0.386445552389987,-0.00308688880779477
68.65,-0.626937918981597,0.376163711650199,-0.0030426997317304
68.66,-0.633095036784627,0.36587102685148,-0.00304435241813582
68.67,-0.63907515062539,0.355530213311423,-0.00307527588824714
68.68,-0.6448644971019,0.345141225492775,-0.00311379291301218
68.69,-0.650445417767813,0.33470704607158,-0.00313890293819015
68.7,-0.655800392961714,0.324230611566604,-0.0031296056912823
68.71,-0.660964418726802,0.313698199695946,-0.00307279999712062
68.72,-0.665960968178768,0.303102265028403,-0.00298211944221176
68.73,-0.670770025118582,0.292450143099036,-0.00287692995367642
68.74,-0.675371546846382,0.281749165513963,-0.00277643144529901
68.75,-0.679754941349498,0.271000225186278,-0.00269610901677159
68.76,-0.683982531498099,0.260162073377801,-0.00261738015739526
68.77,-0.688044206079094,0.249257096874541,-0.00254197535259109
68.78,-0.691908437049338,0.238323672935125,-0.00247938483937693
68.79,-0.695543694881485,0.227400178195716,-0.00243909874937588
68.8,-0.698959636150548,0.216495917535579,-0.00242334504284921
68.81,-0.702224977681715,0.205568097053795,-0.00242181396744324
68.82,-0.705313151237191,0.194631444895037,-0.00243901158755081
68.83,-0.708193126112415,0.183703641548853,-0.00248026995943181
68.84,-0.710834565128787,0.172802096454688,-0.00255078497409889
68.85,-0.713291665631798,0.161911913660261,-0.00265482276445447
68.86,-0.715599209043424,0.151020798824405,-0.00278392868255634
68.87,-0.71773652952225,0.14013583653996,-0.00292543385037445
68.88,-0.719682960563989,0.129264111012936,-0.00306667015745516
68.89,-0.721432070250356,0.118411149407579,-0.00319608371204196
68.9,-0.723063240421314,0.107567802384153,-0.00331606255982763
68.91,-0.724563660676974,0.0967259563960147,-0.00343414175703038
68.92,-0.725898600195958,0.0858791395979468,-0.00355725184252586
68.93,-0.727033305424719,0.0750208698863506,-0.00369218156869578
68.94,-0.727987288093535,0.0641364457483474,-0.00384418471963516
68.95,-0.728835761156514,0.0532160988234878,-0.0040092850030752
68.96,-0.729543377248535,0.0422780628431046,-0.00418041117441528
68.97,-0.730071343107054,0.0313412590494015,-0.00435050136685481
68.98,-0.730383136519663,0.0204237161353456,-0.00451240061548814
68.99,-0.730566494440016,0.00949487767401366,-0.00465802347754376
69,-0.73064706293549,-0.00145091082519429,-0.00479460278241967
69.01,-0.730574372594161,-0.0123893264638086,-0.00493494667249872
69.02,-0.730297930875787,-0.0232960602378935,-0.00509172580446468
69.03,-0.729799733668457,-0.0341564434425246,-0.00527739745696912
69.04,-0.729222439964934,-0.0450089679331463,-0.00549227544267339
69.05,-0.728539437274569,-0.055850369739769,-0.005721399348518
69.06,-0.72769060158829,-0.0666680476972628,-0.00594889830908211
69.07,-0.726615808258223,-0.0774494022821465,-0.00615890347427022
69.08,-0.725365959938745,-0.0881946072650658,-0.00634436665054114
69.09,-0.724072175916731,-0.0989255777570579,-0.00651594143704612
69.1,-0.722671290129391,-0.109651296375778,-0.00667737655354211
69.11,-0.721096482020417,-0.120380404572613,-0.00683227067582935
69.12,-0.719283771268574,-0.131121616790726,-0.00698433931801275
69.13,-0.717282840764532,-0.141882874519777,-0.00714149382783778
69.14,-0.715144243901929,-0.15266393788232,-0.00729694281972838
69.15,-0.712878680948348,-0.163462436451472,-0.00743812300919931
69.16,-0.71049685221947,-0.174275999575624,-0.00755247094382563
69.17,-0.707975562834128,-0.185102211703496,-0.00762607262297092
69.18,-0.705181382558857,-0.195934687043154,-0.00765261618382694
69.19,-0.702165932870496,-0.206761824467725,-0.00765028063148844
69.2,-0.699006779407273,-0.217571714813988,-0.00763937106013342
69.21,-0.695781471215016,-0.228352463042672,-0.00764009216307023
69.22,-0.69240758276375,-0.23908762743483,-0.00766155101638853
69.23,-0.688729194355814,-0.249767075318704,-0.00768996711461628
69.24,-0.68482921363147,-0.260393062763763,-0.00771631703295734
69.25,-0.680792806395588,-0.270967933653088,-0.00773168339268881
69.26,-0.676695342128058,-0.281492258062781,-0.00772722905989048
69.27,-0.672387963177612,-0.291932792098211,-0.0077001268182902
69.28,-0.667834779584548,-0.30229363275351,-0.0076573884436946
69.29,-0.663091983398302,-0.312598011464134,-0.00760693825694812
69.3,-0.658215752999226,-0.322869176905955,-0.0075566145244895
69.31,-0.653216686358188,-0.33311703274912,-0.00751235438322842
69.32,-0.647954492023287,-0.343303551954592,-0.00746932599833817
69.33,-0.642455025408191,-0.353434366283287,-0.00742419493384645
69.34,-0.636765485914226,-0.363521100432192,-0.00737426072897698
69.35,-0.63093307278165,-0.373575377764734,-0.00731682664077341
69.36,-0.62489326878935,-0.383613032938398,-0.0072393241557495
69.37,-0.618564685372281,-0.393619223285219,-0.00714198691034554
69.38,-0.612012142391612,-0.40355508827543,-0.00704642079231974
69.39,-0.605300905169665,-0.413381710297208,-0.00697432188050434
69.4,-0.598486358175411,-0.423063123053873,-0.00694692859726655
69.41,-0.591463898360638,-0.432617299715658,-0.00696657137925231
69.42,-0.584224155283336,-0.442048640445744,-0.00701053504193622
69.43,-0.576815135749127,-0.451346427291379,-0.00705461226509001
69.44,-0.569284845918756,-0.460499940996076,-0.00707459931248808
69.45,-0.561645562343498,-0.469504415986311,-0.00704974884401045
69.46,-0.553812528024453,-0.478371761502389,-0.00698802047525168
69.47,-0.545811051933646,-0.487096136633131,-0.00690961025850229
69.48,-0.537677528463506,-0.495669866685714,-0.00683460250053573
69.49,-0.529448345035874,-0.504085295798294,-0.00678304270554766
69.5,-0.521100541931077,-0.512342208787793,-0.00675250898585281
69.51,-0.512593945353242,-0.520448461274434,-0.0067288352165036
69.52,-0.503942908956141,-0.528408117404032,-0.00671582700541436
69.53,-0.495161793399214,-0.536225240294171,-0.00671729585574747
69.54,-0.486258690449391,-0.543905284516978,-0.00673577829819756
69.55,-0.477175563372584,-0.551463373820074,-0.00675872811835888
69.56,-0.467924636070069,-0.558888472078567,-0.00678453533573942
69.57,-0.458543920820648,-0.566162579627473,-0.00681646651450522
69.58,-0.449071426361408,-0.573267715811204,-0.00685776712752677
69.59,-0.439509776660119,-0.580206749588391,-0.00690998617441229
69.6,-0.429795448641655,-0.587017064186338,-0.00696613740715214
69.61,-0.419970852986571,-0.593668781460222,-0.0070186358021435
69.62,-0.410085934887229,-0.600127425350437,-0.00706008169306141
69.63,-0.4001905828819,-0.606358569495831,-0.00708305571690537
69.64,-0.390279796392479,-0.612376042790472,-0.00706756618830009
69.65,-0.380318560669618,-0.618212874551008,-0.00702180801306914
69.66,-0.370302821303324,-0.623871629742371,-0.00697685062119287
69.67,-0.360228524340667,-0.629354894479684,-0.00696376390491953
69.68,-0.350089053088455,-0.634669597587989,-0.00700686069194673
69.69,-0.339862292055853,-0.639852378677965,-0.00706422040306631
69.7,-0.329559271954864,-0.644890098726325,-0.00713255893673127
69.71,-0.319198996849409,-0.649756738767969,-0.00722465684581614
69.72,-0.308800470116489,-0.654426279325753,-0.00735329481626926
69.73,-0.29836655598266,-0.65889839614771,-0.00752271015824479
69.74,-0.287870331285822,-0.663219108755184,-0.00770735770169337
69.75,-0.277320145767733,-0.667377222535779,-0.00788676085326536
69.76,-0.266726354810428,-0.671358309117693,-0.00804117022773977
69.77,-0.256098910991894,-0.675148335479368,-0.00815093831330167
69.78,-0.245390820328455,-0.678790966972126,-0.00821518055604874
69.79,-0.234606704543101,-0.68229970124868,-0.00825082384770652
69.8,-0.223807144801197,-0.685640063616769,-0.00827009967422382
69.81,-0.213052721244961,-0.688777577691735,-0.00828524110767299
69.82,-0.202396445532967,-0.69169054393052,-0.00830698863984748
69.83,-0.191810172848685,-0.694451008874987,-0.00832920898283703
69.84,-0.18126275572946,-0.697059614822434,-0.00834368023354992
69.85,-0.170731591363956,-0.699495770576215,-0.00834371698976042
69.86,-0.160194083653458,-0.701738903734471,-0.00832267733053649
69.87,-0.149636596663762,-0.70380413509888,-0.00827787800527068
69.88,-0.139067946687412,-0.705748442723211,-0.0082151235232403
69.89,-0.128488253049379,-0.707552557680715,-0.00813508035701514
69.9,-0.117897112132349,-0.709194418085731,-0.00803816500638458
69.91,-0.107293928667146,-0.710652940305988,-0.00792456401543531
69.92,-0.0966663456812096,-0.71197621276781,-0.00778078348201606
69.93,-0.0860126099344254,-0.71318565811511,-0.00760854522737309
69.94,-0.0753403941697996,-0.714259637344446,-0.00742151417756411
69.95,-0.0646573814652956,-0.715176528745839,-0.00723341963231088
69.96,-0.0539629445071751,-0.715931446728808,-0.0070648786298419
69.97,-0.0432209921830103,-0.716602455305921,-0.00695691551186437
69.98,-0.0324562989358233,-0.71716337341377,-0.00688509132969228
69.99,-0.021704648226468,-0.717567229970197,-0.00681467066158718
70,-0.0110018220778074,-0.71776705300043,-0.00671092154811415
70.01,-0.000354145232736134,-0.717787589402187,-0.00655982839558814
70.02,0.0102747234468698,-0.717718177210973,-0.00638707651938805
70.03,0.0208808375922812,-0.717519233576191,-0.00619763390783502
70.04,0.0314591580511709,-0.717148144259347,-0.00599573568693431
70.05,0.0420046751809377,-0.716566351556132,-0.00578560773981936
70.06,0.0525188730732061,-0.7158902383661,-0.00556651484630123
70.07,0.063016037215762,-0.715142260668824,-0.0053364491218164
70.08,0.0735118919123051,-0.71425637660019,-0.00509490876106831
70.09,0.0840221634053292,-0.713166544987582,-0.00484139558611896
70.1,0.0945664280222913,-0.711847833958356,-0.0045751839893623
70.11,0.105166387460145,-0.710460423381441,-0.00429567260427695
70.12,0.115804315477325,-0.708983041394992,-0.00400499395250236
70.13,0.126457992114325,-0.707361853330325,-0.00370553065121796
70.14,0.137105183448924,-0.705543036660243,-0.00339977092390721
70.15,0.147743895873026,-0.703510369199604,-0.00309054596576504
70.16,0.15839480116912,-0.701316062898005,-0.00277830085876089
70.17,0.169054537990039,-0.698986057513029,-0.00246104927700797
70.18,0.179719389832145,-0.696545747899004,-0.00213679166004119
70.19,0.19038601292943,-0.69401361853815,-0.0018036474438795
70.2,0.201056371117234,-0.691246084860428,-0.00146341390669069
70.21,0.211715986731659,-0.688238154454037,-0.00111823456270971
70.22,0.222344308080783,-0.685071884556499,-0.000769168928748537
70.23,0.232920762555333,-0.681829342595913,-0.000417401729005555
70.24,0.243416628561362,-0.678537990992576,-6.5336646153373e-05
70.25,0.253801854871881,-0.675021192026481,0.000281432602763435
70.26,0.26411540615191,-0.671301486646036,0.000624071037700735
70.27,0.274402698677718,-0.667430383902393,0.000964531147507268
70.28,0.284709147164209,-0.663459394339016,0.00130476310002804
70.29,0.295029420553488,-0.659323806749369,0.00164071429373439
70.3,0.305319557342782,-0.65492240432906,0.00196476919756455
70.31,0.315589706051639,-0.65031010008361,0.00227633163177256
70.32,0.325850334373062,-0.645542596974665,0.00257490887100859
70.33,0.336112422045489,-0.64066570651896,0.00285862965936752
70.34,0.346384802776578,-0.635551662351501,0.00310793923766973
70.35,0.356642450136408,-0.63019298538882,0.00332780682806634
70.36,0.366852755753051,-0.624653076714255,0.00353337182872893
70.37,0.376983109246971,-0.618995336570342,0.00373977116575064
70.38,0.387011217222996,-0.613241042346829,0.00395820634316782
70.39,0.396955586406825,-0.607281230683697,0.00417829711587264
70.4,0.406813950432916,-0.601136247834965,0.00439019031164913
70.41,0.416580891809124,-0.594841307861215,0.00458497733979191
70.42,0.426250971634965,-0.588431629311037,0.00475360659599213
70.43,0.435823019710866,-0.58186459575864,0.00487802484773443
70.44,0.445296368517555,-0.575090047366457,0.00495594314997936
70.45,0.454665582386585,-0.568145823392947,0.00500437550284764
70.46,0.463925220637945,-0.561069831629509,0.00504034635693713
70.47,0.47306914229905,-0.553893226454534,0.0050792588398561
70.48,0.482087493208814,-0.546553080869075,0.00511020997665286
70.49,0.490988729206569,-0.539036641763757,0.00512621302792896
70.5,0.499785884109362,-0.531359859445263,0.00512625607565349
70.51,0.508491969196424,-0.523538686479183,0.00510916896114241
70.52,0.51712486300002,-0.515558553795977,0.00507148548362836
70.53,0.525689835268198,-0.507353342541773,0.00500666296402138
70.54,0.534151667711142,-0.498965721630245,0.00491764627855185
70.55,0.542473039970852,-0.490446431233516,0.00480804282785975
70.56,0.550616646374932,-0.481846185608779,0.00468145388109483
70.57,0.558597126576626,-0.473136773609397,0.00452771627577132
70.58,0.566436083338087,-0.464278120901898,0.00434464693839288
70.59,0.574111870185352,-0.455295254265805,0.00414617118869507
70.6,0.581602850548694,-0.446213200922212,0.00394629555265215
70.61,0.588893236966795,-0.437048845053899,0.00375699147273176
70.62,0.596024066181016,-0.427743761877087,0.00356840387224896
70.63,0.60298826071524,-0.418313121910751,0.0033784481165102
70.64,0.609761183005338,-0.408797176879367,0.00318982581296028
70.65,0.616318194066168,-0.399236177800539,0.00300523841306524
70.66,0.622655111492564,-0.389649610592895,0.00282530071311889
70.67,0.628812658169201,-0.379997692793414,0.00264664819180237
70.68,0.634788245006716,-0.370270798593737,0.00247093847445272
70.69,0.64057635643208,-0.360461912615312,0.00230022307511012
70.7,0.646171617316209,-0.350563890825111,0.00213638175304483
70.71,0.651606206970135,-0.340544933962743,0.00197762848182959
70.72,0.656889761530256,-0.330405998666894,0.00182293855537341
70.73,0.66199679177561,-0.320178542869337,0.00167417458024032
70.74,0.666901807351488,-0.309894023725165,0.00153319950227718
70.75,0.671588627949813,-0.299574234877823,0.00140037553319327
70.76,0.676112796978613,-0.289167846491993,0.00126720262799341
70.77,0.680469439447796,-0.278688617890295,0.00113984711617029
70.78,0.684635328916062,-0.268169588147276,0.00102797434525076
70.79,0.688587218297034,-0.257643788686964,0.000941092734965887
70.8,0.692335743869564,-0.247121827904107,0.000885349732669985
70.81,0.69593592701668,-0.236569668172613,0.000853877493228598
70.82,0.699366518923658,-0.225989877155668,0.000839811598957707
70.83,0.702603034112839,-0.215386891685448,0.00083646476720386
70.84,0.705621785873064,-0.20476478780867,0.00083714108486137
70.85,0.708472780091815,-0.194098484325601,0.000837064467188215
70.86,0.71117947344305,-0.183387841870816,0.000840608669225792
70.87,0.713716269421309,-0.172657399505536,0.000854538430260918
70.88,0.716057551697858,-0.161931685397709,0.000885456005851053
70.89,0.718192592855646,-0.151233282343616,0.000940435421814487
70.9,0.720197965545524,-0.140555100140459,0.00102188630218326
70.91,0.722062850738104,-0.129871040289224,0.00111832147458471
70.92,0.723756055734728,-0.119155209003422,0.00121678214285289
70.93,0.725246388413618,-0.108381711558772,0.00130431042104369
70.94,0.726552164464313,-0.0975122852038717,0.0013726630138542
70.95,0.727739577155502,-0.0865408999129346,0.00142911945919077
70.96,0.72877870573275,-0.0755216598860556,0.00148077169738441
70.97,0.729636958738261,-0.0645098216485385,0.00153465450989337
70.98,0.730284070165836,-0.0535593643212298,0.00159757788813009
70.99,0.730800360760445,-0.0426504125507429,0.00167048841257857
71,0.73120793215111,-0.031752696633549,0.00174825722561601
71.01,0.731463701841795,-0.020863628487261,0.00182629846302553
71.02,0.731524587262714,-0.00998061863405735,0.00190002750303635
71.03,0.731379165900765,0.000895495740168751,0.00196834438445717
71.04,0.731157865938732,0.0117574981043709,0.00204314419664025
71.05,0.730823673460459,0.0226300108396886,0.00211391323342676
71.06,0.730309345759388,0.0335418717642856,0.0021666058077514
71.07,0.72954762732468,0.0445219349906629,0.0021870361476817
71.08,0.728585669879739,0.0556228423627218,0.00215549565812321
71.09,0.727547868202191,0.0668544705507757,0.00207328863122353
71.1,0.726368338639478,0.0781441466644005,0.00196913624682743
71.11,0.724978103314345,0.0894182182707711,0.00187205759749469
71.12,0.723314088133399,0.100605504731894,0.00181074198849476
71.13,0.721498627116525,0.111730939042586,0.00179145442577236
71.14,0.719584758266327,0.122840334933471,0.00179234959454053
71.15,0.71754420070657,0.133953485834043,0.00179111735373463
71.16,0.715348661040938,0.145090202388901,0.00176531670777031
71.17,0.712956140626422,0.156261945486474,0.00168410152891042
71.18,0.71030936230712,0.167443810391255,0.00152036598216843
71.19,0.70745986845737,0.178639376481131,0.00133267731499001
71.2,0.704470851146041,0.189857120126571,0.0011878778367766
71.21,0.701405501827569,0.201105515445077,0.00115281491470269
71.22,0.698154429783378,0.21237918133908,0.00127027062742734
71.23,0.694559483415311,0.22365374808597,0.00149124386601739
71.24,0.690722326112331,0.234915921131852,0.00174784403343285
71.25,0.686746528879499,0.246152509868222,0.00197230112767629
71.26,0.682723550637052,0.257348779654415,0.00210022219490674
71.27,0.678488255171048,0.268470123697855,0.00215839204667178
71.28,0.673997704482887,0.279530045196814,0.00217991962269663
71.29,0.669307360394626,0.290559356407917,0.00217544508793425
71.3,0.664472685459899,0.301588867754252,0.0021556108229281
71.31,0.659496514327171,0.312631749880543,0.00212769312267207
71.32,0.654221791404049,0.323640673631892,0.00208387137900362
71.33,0.648682223034528,0.334623463027808,0.00202235874062977
71.34,0.642934058814246,0.345595065557986,0.00194256779192881
71.35,0.637033542749748,0.356570444800139,0.00184381426670648
71.36,0.630904066385954,0.367577268362345,0.00170545106701211
71.37,0.624458210364566,0.378598607930289,0.00152574671971643
71.38,0.617775986183134,0.389575435034923,0.00133993825934386
71.39,0.6109377252723,0.400448662090659,0.00118332711213073
71.4,0.604012282049108,0.411163613841342,0.00108886751072097
71.41,0.596891537188716,0.421744802292648,0.00104175888170294
71.42,0.589561059229616,0.432205649093647,0.00102057346925295
71.43,0.582064269977674,0.442540484696663,0.00101249694835127
71.44,0.574444587768947,0.452743657597086,0.00100463073483912
71.45,0.566714878564819,0.462805050717177,0.000986582828691782
71.46,0.558799887027121,0.472715972226775,0.000961516532892982
71.47,0.55070383397267,0.482495794194624,0.000933663187644602
71.48,0.542439023692741,0.492165700637887,0.000906894431448306
71.49,0.534017760843124,0.501746875262075,0.000885086080341935
71.5,0.525385404731024,0.511253588277721,0.000864634754988561
71.51,0.516513223817483,0.520668556709433,0.000841704225187097
71.52,0.507451935386044,0.529965639129279,0.00081978178639279
71.53,0.498252255363878,0.539118682821008,0.000802390142197122
71.54,0.488954140944834,0.548107795018769,0.000791699016755604
71.55,0.479478290514012,0.55697654270083,0.000777099488327444
71.56,0.469831210870528,0.56570690942791,0.000761335441320656
71.57,0.460055922095117,0.574258364291181,0.000751876177775404
71.58,0.450195442930307,0.58259037502993,0.000756192350183392
71.59,0.440254262217327,0.59069362354555,0.000774055731918508
71.6,0.430165583696962,0.598623254869304,0.00079022721397979
71.61,0.419969637800295,0.606354723085965,0.000810059369242576
71.62,0.409713844729732,0.61385785466233,0.000840340463186415
71.63,0.399445516803162,0.621102604129909,0.000887774862963327
71.64,0.389152642328189,0.628114832452381,0.000939465196458752
71.65,0.378802382583533,0.634926083453526,0.000986558643089885
71.66,0.368397723453479,0.641528067873654,0.00103681044706622
71.67,0.357941650616236,0.647912496396214,0.00109797601168753
71.68,0.347433643488013,0.654078544043549,0.00117412171239061
71.69,0.336848194857824,0.660080083381269,0.00124018646171794
71.7,0.32619271369147,0.665903737822413,0.00130040061258022
71.71,0.315483462228368,0.671517542264374,0.00136780125504091
71.72,0.304736707769351,0.676889549347677,0.00145540294430117
71.73,0.29394712580156,0.682024921102443,0.00156614652528156
71.74,0.283082674442537,0.686986026459002,0.00167946848414967
71.75,0.272166998662652,0.691750139207676,0.0017904130006581
71.76,0.261226335231208,0.696290311410476,0.00189500516314824
71.77,0.250286367929935,0.700580309148878,0.00198930134121807
71.78,0.239306434404347,0.704681559286264,0.00207377135092722
71.79,0.228279695982248,0.70861750624007,0.00214940753908797
71.8,0.217251097890051,0.712345732922729,0.00221481905162914
71.81,0.206265579210203,0.715823812399928,0.00226861481977336
71.82,0.195361339689506,0.719025850513293,0.00230966712819559
71.83,0.184511250546058,0.722042482662431,0.00233914687680825
71.84,0.1736921068884,0.724879846602989,0.002357664955918
71.85,0.162888087957454,0.727519598613754,0.00236551285985381
71.86,0.152083372353204,0.729943395562084,0.00236298342926532
71.87,0.141267305065669,0.732177827951081,0.00235129991775199
71.88,0.130442561323681,0.734289134233726,0.00233130326567366
71.89,0.119607771525909,0.73624346927037,0.0023007450908978
71.9,0.108761311887653,0.738003824189808,0.00225728578383088
71.91,0.0979012593721324,0.739535087896392,0.00219860811845454
71.92,0.0870101979779781,0.740913334282912,0.00212345628290397
71.93,0.0760874575757743,0.742163360664048,0.00203377450384685
71.94,0.0651451161454921,0.743241659724556,0.00193209459073379
71.95,0.0541952503147098,0.744104723647662,0.00182094582450612
71.96,0.043238208324908,0.744734020010895,0.00170290850255488
71.97,0.0322252835680979,0.745241129058189,0.00157902879810241
71.98,0.0211865304324045,0.745610361541249,0.00144722925658824
71.99,0.0101658409276703,0.745799499966678,0.00130514698913577
72,-0.000792880783200583,0.745766338802466,0.00115046462736724
72.01,-0.0116789997319248,0.745564724075058,0.000981904289126354
72.02,-0.0225347823191836,0.745301134001846,0.000801216903695702
72.03,-0.0333644483160335,0.744895830874624,0.000609974731190933
72.04,-0.0441712353954096,0.744265489431714,0.000409726897266233
72.05,-0.0549592102738095,0.743333314935522,0.000202045701702257
72.06,-0.0657570835066179,0.742257269401226,-1.10042993021267e-05
72.07,-0.0765666994684985,0.741093813697101,-0.000228838266775847
72.08,-0.0873729791693051,0.739784134297772,-0.000451488414963661
72.09,-0.0981608534224702,0.738269411836823,-0.000679021220048724
72.1,-0.10891874615281,0.736522356796994,-0.00090968769019039
72.11,-0.119661453355329,0.734661580409514,-0.00113568627658582
72.12,-0.130405371126086,0.732688790386166,-0.00135860510225867
72.13,-0.141165402499119,0.730584125803167,-0.00158139912474253
72.14,-0.151956451305368,0.72832772681032,-0.00180701208911847
72.15,-0.162788055533868,0.725837553226659,-0.00203179832914304
72.16,-0.173643665059112,0.723061441532307,-0.00224547756492725
72.17,-0.184498962148925,0.720082614290945,-0.00244545598622355
72.18,-0.195329637597516,0.716985479983764,-0.00262926074497346
72.19,-0.206109900312184,0.713842815907033,-0.00279301661187483
72.2,-0.216796882895696,0.710457760412963,-0.00290944033518255
