m,Bx,By,Bz
23.82,0.191690919010662,0.705263690234265,0.0205612315915726
23.83,0.181014869975105,0.707997630157612,0.0207452799106996
23.84,0.170358298783468,0.710558508463878,0.0209126898658025
23.85,0.159747920307119,0.712913462169171,0.0210631536925802
23.86,0.149188189130074,0.715134064268007,0.0212007785649705
23.87,0.138658145399616,0.71724119865725,0.0213241798205449
23.88,0.128137765508591,0.719198274967582,0.0214282511539484
23.89,0.117607030644562,0.720968700293899,0.0215078903259736
23.9,0.107054124025065,0.722539128864043,0.0215593876574285
23.91,0.0965027410827936,0.724004192449379,0.0215869409243561
23.92,0.0859357399415323,0.725353556121242,0.0215906605845504
23.93,0.0753288685442039,0.726557427023341,0.0215696437539612
23.94,0.0646578787269097,0.727586009191747,0.0215229913866396
23.95,0.0538982091938515,0.728483679671833,0.0214467976433865
23.96,0.0430561416129804,0.729321173333971,0.0213398596367381
23.97,0.0321605422889667,0.73003661499219,0.0212094110994838
23.98,0.021240448480504,0.730566351279031,0.0210626463742885
23.99,0.0103221105738717,0.730853646587019,0.02090663620279
24,-0.000640767557045981,0.731029610829576,0.0207428584186806
24.01,-0.0116439374314475,0.731122454245318,0.0205690284563818
24.02,-0.0226463003659326,0.731072727317496,0.0203835913142253
24.03,-0.0336067497106133,0.730820986465334,0.020184997147928
24.04,-0.044493014541466,0.730348721404927,0.0199734652512963
24.05,-0.0553296228310405,0.72979674253868,0.0197550121850196
24.06,-0.066139155698482,0.729155622872593,0.0195281540949684
24.07,-0.0769409545188274,0.728393074583485,0.0192902317143624
24.08,-0.0877543567561823,0.727476808091717,0.0190385990882469
24.09,-0.0985686968401669,0.726349121326355,0.0187757929714805
24.1,-0.109366122097348,0.725000320343759,0.0185060652007129
24.11,-0.120172100296564,0.723491515300643,0.0182264975690837
24.12,-0.131012360546861,0.721884128336669,0.0179341363159648
24.13,-0.141910251150663,0.720226611661746,0.0176261096390709
24.14,-0.152840261478024,0.718329266786278,0.0173034152495713
24.15,-0.163795101344218,0.716166499526864,0.0169726741680369
24.16,-0.174784185575402,0.713812353146354,0.0166406712361467
24.17,-0.185816939411562,0.711340869978721,0.0163141978939195
24.18,-0.196915219640578,0.708755574594308,0.0160064667087379
24.19,-0.208102913580367,0.705861131574088,0.0157391657276016
24.2,-0.219318313516064,0.702715325372989,0.0154990062736581
24.21,-0.230492946872393,0.69940379528219,0.0152696261843521
24.22,-0.241558352967862,0.696012190082158,0.015034668010106
24.23,-0.252493805208825,0.69248936697118,0.0147997440087273
24.24,-0.263340151682473,0.688735597794259,0.0145794735264103
24.25,-0.274113656272646,0.684792529944193,0.0143668097422623
24.26,-0.284830552239524,0.680701963914212,0.0141545480539456
24.27,-0.295503927184101,0.676495575947641,0.0139363172594919
24.28,-0.306105862066564,0.672066526243288,0.0137196732674862
24.29,-0.316642907468816,0.667403724150424,0.0135101647126704
24.3,-0.3271371823424,0.662544213421108,0.0133101365144754
24.31,-0.337610810881003,0.657525034862907,0.0131219358566105
24.32,-0.348082539709884,0.652338364809505,0.0129522973116969
24.33,-0.358542559667691,0.64687702276459,0.0128130640836325
24.34,-0.368967806411359,0.641174167426132,0.0126975645978584
24.35,-0.379335255991872,0.635274713587389,0.0125976749930554
24.36,-0.389621896933796,0.629223564798385,0.0125052820546221
24.37,-0.399849165221063,0.622957051084893,0.0124298985817002
24.38,-0.410024989242315,0.616423844218386,0.0123786160006969
24.39,-0.420109347976994,0.609679803738977,0.0123409337473793
24.4,-0.430062227839897,0.602780795099647,0.0123063570487664
24.41,-0.439850783352365,0.595770508829405,0.0122662215785966
24.42,-0.449519017761531,0.588563288685702,0.0122317953319623
24.43,-0.459060408413952,0.581162129755047,0.0122026497339028
24.44,-0.468446813472259,0.573607125515319,0.0121728293130839
24.45,-0.477650096294829,0.565938373743646,0.0121363836610725
24.46,-0.486654500877976,0.558168445510194,0.0120904926616815
24.47,-0.495486730600519,0.550243022232758,0.0120406953138262
24.48,-0.504161542800885,0.542162553123389,0.0119870963625836
24.49,-0.512692211639052,0.533931578553503,0.0119293615836415
24.5,-0.521092048154377,0.525554494684132,0.0118671865828778
24.51,-0.529379921321242,0.516994454700073,0.0118068334687635
24.52,-0.537550779175302,0.508238094144643,0.0117476041203285
24.53,-0.545585579446143,0.499311311102528,0.0116809029282503
24.54,-0.553465282963533,0.490240006681339,0.0115981376422644
24.55,-0.561179514125594,0.481038624523422,0.0114920019532649
24.56,-0.568778886117948,0.471639541774911,0.0113682169005116
24.57,-0.576241459055481,0.462068629779609,0.0112291316455396
24.58,-0.583525802562473,0.452377324832411,0.0110749150262189
24.59,-0.590590492437957,0.442617069470728,0.0109057397655533
24.6,-0.597435592050281,0.432798003256758,0.01072683190275
24.61,-0.60412336437926,0.422863612082647,0.0105435388921331
24.62,-0.610625797192327,0.412842892404938,0.0103436200088728
24.63,-0.616910746534462,0.402768885057373,0.010114091411452
24.64,-0.622946695917389,0.392674336716009,0.00984202106937449
24.65,-0.62877180388812,0.382553208028842,0.00952458274994959
24.66,-0.634418707389501,0.372384528887898,0.00917270162881429
24.67,-0.639879419444977,0.362163264286346,0.00879681383848704
24.68,-0.645145951583213,0.351884380888401,0.00840735763356852
24.69,-0.650218459942115,0.341542110663578,0.00801387696931538
24.7,-0.655145000774874,0.331129456921322,0.00761484225279764
24.71,-0.659921959695146,0.320649379235716,0.00720483698544641
24.72,-0.664533751845239,0.310106345084906,0.00677888778483034
24.73,-0.668964792484107,0.299504824324223,0.00633202188140547
24.74,-0.673235485002299,0.28883659631093,0.00586230012175762
24.75,-0.677391938259423,0.278088000088841,0.00537447269393217
24.76,-0.681399944462808,0.267276715685433,0.00487027640881784
24.77,-0.685223047323016,0.256421264427207,0.0043513117777314
24.78,-0.688826571804827,0.245539100430988,0.00381917007901095
24.79,-0.692270073149155,0.234595898129166,0.00327465633815737
24.8,-0.695575935713757,0.223594551627623,0.00271819337237287
24.81,-0.698713490296384,0.212572630232228,0.00215029985372816
24.82,-0.701652072076603,0.201567707659494,0.00157149454573574
24.83,-0.704379550627197,0.190611689573478,0.000981996615566603
24.84,-0.706977397469784,0.179687543343668,0.000381360831525584
24.85,-0.709438848158219,0.168773870033317,-0.000228119178991453
24.86,-0.711739296333939,0.157852516888116,-0.000843769173445588
24.87,-0.713854132311346,0.146905334832901,-0.00146291577818622
24.88,-0.715812415245527,0.135927272913127,-0.00208564620467687
24.89,-0.717675758276164,0.124928792818822,-0.00271367199904568
24.9,-0.719410059244896,0.113902679159619,-0.00334366083631
24.91,-0.720979594970571,0.102841356037321,-0.00397223208562215
24.92,-0.722352483377458,0.0917371884274285,-0.00459621642331016
24.93,-0.723615237434431,0.0805835383291637,-0.00521891985858935
24.94,-0.724780996508853,0.0693830660070671,-0.00583967751879785
24.95,-0.725800983595886,0.0581407861279873,-0.00645445216576598
24.96,-0.726626421240483,0.0468617202178566,-0.0070592088811124
24.97,-0.727246817864325,0.0355394837930242,-0.00765029088792173
24.98,-0.727795681249956,0.0241380128854716,-0.00822804895892938
24.99,-0.728233601339333,0.0126914754742004,-0.00879476617259875
25,-0.728495095815907,0.00124293896885191,-0.00935270286329261
25.01,-0.72851468687698,-0.0101645202340125,-0.00990412292224843
25.02,-0.728355200921225,-0.0215245734081616,-0.0104514217720325
25.03,-0.728141686355104,-0.0328736415384256,-0.0109929193123108
25.04,-0.727815720968314,-0.0442120338382328,-0.0115240207832059
25.05,-0.727317290137856,-0.055539665186718,-0.0120401190072569
25.06,-0.726591350776583,-0.0668548649710396,-0.0125368786141551
25.07,-0.725704230101896,-0.0781326421959707,-0.0130161986988038
25.08,-0.724696436871796,-0.0893939052098545,-0.0134776911787137
25.09,-0.72356883547479,-0.100677653802128,-0.0139186647045933
25.1,-0.722322286196032,-0.112022888108553,-0.014336424586019
25.11,-0.720919427836411,-0.123461824509671,-0.0147285708932765
25.12,-0.719235706288384,-0.134976814602336,-0.0150944878001223
25.13,-0.717330117682031,-0.146538541214824,-0.0154335533491278
25.14,-0.715281060143407,-0.158118961059683,-0.0157450640031068
25.15,-0.713166935754928,-0.169690041140164,-0.0160283145469819
25.16,-0.71088095472059,-0.181248179981597,-0.0162787443318767
25.17,-0.708280230268599,-0.19280432886741,-0.0164945985921752
25.18,-0.705452062171207,-0.20434477655057,-0.0166810824408453
25.19,-0.702484378515014,-0.215855753896746,-0.0168433860020012
25.2,-0.699449668532765,-0.227324272758651,-0.0169859804166605
25.21,-0.696179362028333,-0.238751793854883,-0.0171021698213629
25.22,-0.692651692003223,-0.250137980826069,-0.0171923930498224
25.23,-0.688930226046062,-0.261478965743193,-0.0172611197404811
25.24,-0.685078531628399,-0.27277088888729,-0.0173128220239083
25.25,-0.681102067290616,-0.284004415595305,-0.0173498843573842
25.26,-0.676854179053118,-0.295166450732325,-0.0173677885420769
25.27,-0.672366278147481,-0.306273115771832,-0.0173669260281612
25.28,-0.667687084195741,-0.317342659515573,-0.0173481978847526
25.29,-0.66286531343309,-0.328393337023392,-0.0173125100140618
25.3,-0.6578260357908,-0.339424289120639,-0.0172588586938412
25.31,-0.652492699974933,-0.350419631932564,-0.0171863143666265
25.32,-0.646915906426164,-0.361375632569657,-0.0170959668836212
25.33,-0.641146259895411,-0.372288565241574,-0.0169889080304763
25.34,-0.63521996543667,-0.383157515344399,-0.0168654615065644
25.35,-0.629011620227431,-0.39400410492938,-0.0167190257826693
25.36,-0.62252276299984,-0.404806570332748,-0.016553701303314
25.37,-0.615807923752231,-0.415530699191323,-0.0163767788087
25.38,-0.608921636171837,-0.426142286234101,-0.0161955536516046
25.39,-0.601861923009792,-0.436632999894999,-0.0160116421125628
25.4,-0.594519488381586,-0.447043632405664,-0.0158155752093582
25.41,-0.586946425269088,-0.457341113880504,-0.0156138008052727
25.42,-0.579206116262014,-0.467487217232598,-0.0154138966640593
25.43,-0.57136180538445,-0.477443779131786,-0.0152234194766185
25.44,-0.563379895737735,-0.487214751020095,-0.0150339772049244
25.45,-0.555210912940224,-0.496826636139512,-0.0148415510991803
25.46,-0.546874360862678,-0.506282864541194,-0.0146568409476469
25.47,-0.53838977849752,-0.515586860686522,-0.0144904523507798
25.48,-0.529770068447036,-0.524742672569047,-0.0143499827562148
25.49,-0.520967648175087,-0.533758378905513,-0.0142166474127334
25.5,-0.511977308183834,-0.542634976535948,-0.0140929283569462
25.51,-0.502809406278222,-0.551371693439768,-0.0139885833675756
25.52,-0.493474299423268,-0.559967758998139,-0.0139133768659794
25.53,-0.48394858201271,-0.568439716177058,-0.013864159043511
25.54,-0.474179827893062,-0.576810582041261,-0.0138188743076049
25.55,-0.464218507159029,-0.585042532524917,-0.013787716128288
25.56,-0.454119807196719,-0.593095152073785,-0.0137823902100586
25.57,-0.443938181085239,-0.600928590818504,-0.0138143510256987
25.58,-0.433620876062941,-0.608584986092688,-0.0138592945541128
25.59,-0.423148337625665,-0.61608474446098,-0.0139064697700639
25.6,-0.412579026583056,-0.623390045409455,-0.0139721174183199
25.61,-0.401971407626863,-0.630463076142197,-0.0140724862987824
25.62,-0.391373547489588,-0.637279611918388,-0.0142151905154404
25.63,-0.380743610145497,-0.643911351898472,-0.0143517207817277
25.64,-0.370069468462176,-0.650353600421996,-0.0144912833912472
25.65,-0.359353171769761,-0.656579901960934,-0.0146575756933027
25.66,-0.348596772632856,-0.66256380119354,-0.014874296082671
25.67,-0.337796084287487,-0.668316471053488,-0.0151326758434372
25.68,-0.326941860166774,-0.673897235461038,-0.0153793615435578
25.69,-0.316039700631853,-0.679291177206372,-0.01562244267363
25.7,-0.305095694165577,-0.684480697069069,-0.0158722870014194
25.71,-0.294115705089447,-0.68944927349505,-0.0161389862239164
25.72,-0.283090487041015,-0.694248993181628,-0.0164117198974321
25.73,-0.27201559906855,-0.698897824887449,-0.0166803633895336
25.74,-0.260895484673374,-0.703369410819304,-0.0169446683014008
25.75,-0.24973459003114,-0.707637393974871,-0.0172043935508624
25.76,-0.238525895853203,-0.7116941953783,-0.0174627656930302
25.77,-0.227221530086164,-0.715624650936697,-0.0177368177448097
25.78,-0.215866748046572,-0.719401939713442,-0.0180178371382659
25.79,-0.204522174797643,-0.722977155258216,-0.0182926527825931
25.8,-0.193248441545921,-0.726301398881713,-0.0185480944902183
25.81,-0.182072486570797,-0.72939266866385,-0.0187808786125016
25.82,-0.170949873083376,-0.732337373428783,-0.0190029506196323
25.83,-0.159862962959722,-0.735111913729244,-0.0192143791958261
25.84,-0.148795113923077,-0.737690144723078,-0.0194147594298772
25.85,-0.137730426183769,-0.740048945360644,-0.0196039482673266
25.86,-0.126680903616064,-0.742274373696409,-0.0197900338842966
25.87,-0.115645068191182,-0.744383420717497,-0.0199724913816814
25.88,-0.104606906760764,-0.746331239736273,-0.0201451063006817
25.89,-0.0935504118200893,-0.748072982039825,-0.0203016659090178
25.9,-0.0824629989702277,-0.749595626228699,-0.0204379790151248
25.91,-0.071351455431324,-0.751018978925582,-0.0205601730938218
25.92,-0.0602140604558774,-0.752314649189345,-0.0206682378749789
25.93,-0.0490469277902347,-0.753429449743956,-0.0207606382957047
25.94,-0.0378461778178601,-0.754310192867512,-0.0208358416017377
25.95,-0.0265844544721621,-0.755013812529339,-0.0208935713181513
25.96,-0.0152509371234069,-0.755645247219963,-0.0209359161766896
25.97,-0.00389125089471956,-0.756131410452702,-0.0209642002563693
25.98,0.00744843244460384,-0.756397196972005,-0.0209797350364583
25.99,0.0187243694590445,-0.756376943298521,-0.0209839750929464
26,0.0299634093055412,-0.756237817901132,-0.0209806410692804
26.01,0.0411861820636663,-0.756018978906619,-0.0209692232254821
26.02,0.0523906489982999,-0.755656110045083,-0.0209471303976146
26.03,0.0635747633482146,-0.755084895690703,-0.0209117773484117
26.04,0.07473605670394,-0.754261961943517,-0.0208616117878194
26.05,0.0858747207640872,-0.753252603675665,-0.0208003552966897
26.06,0.0969979949595913,-0.752089971975585,-0.0207300712551624
26.07,0.108113627357671,-0.750798870199158,-0.0206524279656113
26.08,0.119229370042109,-0.749404102177999,-0.0205691150248996
26.09,0.130328004256143,-0.747808183173908,-0.0204848140803217
26.1,0.141395218277853,-0.745912055662067,-0.0204031597644501
26.11,0.152455799007492,-0.7437984317756,-0.0203230875983299
26.12,0.163534698654352,-0.741550754276278,-0.0202433740014644
26.13,0.174656063027045,-0.739236227227745,-0.0201636047144582
26.14,0.185816829187674,-0.736644988127653,-0.0200957123629066
26.15,0.196992067997773,-0.733752511685699,-0.0200394993172005
26.16,0.208158133119995,-0.7306434490589,-0.0199890009657811
26.17,0.219291389522037,-0.727402455090697,-0.0199382634054528
26.18,0.23038263687432,-0.724040928020608,-0.0198852962655177
26.19,0.241458008607589,-0.720364743899944,-0.0198410999095294
26.2,0.252490121044612,-0.716420039988546,-0.0198064445657133
26.21,0.263446309455591,-0.712278442465611,-0.0197806969429566
26.22,0.274293918494307,-0.708011581990703,-0.0197632292470373
26.23,0.285028727917055,-0.7035420910844,-0.0197656340217327
26.24,0.295667334997809,-0.698775050966666,-0.0197913295355429
26.25,0.306204880400895,-0.693777070963305,-0.0198253494124119
26.26,0.316636499700306,-0.688614846296743,-0.0198527263589346
26.27,0.326956028198912,-0.683343076551041,-0.0198594423968753
26.28,0.337148721805509,-0.677853870121745,-0.0198494322740199
26.29,0.347228880701219,-0.67212512883629,-0.0198316020505147
26.3,0.357218450675162,-0.666183044998906,-0.0198123047338215
26.31,0.367139380888373,-0.660053808473924,-0.0197978976819215
26.32,0.377009858365836,-0.653717866841419,-0.0197988116479021
26.33,0.386820224025046,-0.647071307411301,-0.0198220078121134
26.34,0.396550130598495,-0.640159938635749,-0.0198490444597612
26.35,0.406179368635819,-0.633040728294059,-0.0198600806098709
26.36,0.415687764512434,-0.625770580971013,-0.0198352939025991
26.37,0.425103090098464,-0.618286805754171,-0.0197797714174801
26.38,0.434431981308019,-0.610541003782838,-0.0197047799023581
26.39,0.443629567570877,-0.602595359910649,-0.0196031309823156
26.4,0.452650998823919,-0.59451203974708,-0.0194675192149633
26.41,0.46145855963051,-0.586340517996621,-0.0192920531991497
26.42,0.470093590810683,-0.578001897813149,-0.0190854183359839
26.43,0.478564211094265,-0.569501056884569,-0.0188475899833272
26.44,0.486860729914707,-0.560877205673244,-0.0185747945827465
26.45,0.494973461222169,-0.552169556477578,-0.0182632625656504
26.46,0.502898182539685,-0.543397718197555,-0.0179106940201968
26.47,0.51065255925012,-0.53452347500878,-0.0175216259820729
26.48,0.518252985062575,-0.525533751557379,-0.0171015104546916
26.49,0.52571539148126,-0.516417702641596,-0.0166556010758889
26.5,0.533055780967937,-0.507164326774896,-0.0161891487050016
26.51,0.540298217337018,-0.497737614640892,-0.0157052442781209
26.52,0.547435148682627,-0.488141586866058,-0.0152018942749466
26.53,0.554440747840401,-0.478413281293884,-0.0146764726972683
26.54,0.561289192053827,-0.468589739184333,-0.0141263538119726
26.55,0.567962925299812,-0.458696152519694,-0.0135492781179215
26.56,0.574506571754074,-0.448672705152476,-0.0129472925791124
26.57,0.580912553786362,-0.438541993257141,-0.0123232482226074
26.58,0.587157782742932,-0.428349579152528,-0.0116794954987926
26.59,0.593219175550777,-0.418141028127438,-0.0110183847955292
26.6,0.599106608474761,-0.407929479048974,-0.010340115038326
26.61,0.604867192343933,-0.397672261112246,-0.00964312063473463
26.62,0.610470970934297,-0.387385311559641,-0.00893146844455607
26.63,0.615884949547053,-0.377087239149439,-0.00820943527614464
26.64,0.621076860383262,-0.366796548672343,-0.00748121022371582
26.65,0.626081496717653,-0.356516082562579,-0.00674356793882975
26.66,0.630929301577832,-0.34623137564137,-0.00599607997950045
26.67,0.635614231612786,-0.335929939456731,-0.00524331355032687
26.68,0.640130270886594,-0.325599263571553,-0.00448977537582057
26.69,0.644479008712533,-0.315229331931725,-0.00373922919180138
26.7,0.648703116314019,-0.304827254454015,-0.00298960327329114
26.71,0.65279748650712,-0.294390528282846,-0.00224048693190354
26.72,0.656746728511186,-0.283913762635463,-0.00149223608446139
26.73,0.660535450743917,-0.273391568799029,-0.000745207441841067
26.74,0.664186907157379,-0.262796618455804,-1.04146003755516e-06
26.75,0.667744845702668,-0.252114526059135,0.000739049174405837
26.76,0.671166676217038,-0.241399775733668,0.00147751687159915
26.77,0.674407743822582,-0.230708280760909,0.00221692975743073
26.78,0.677425478315023,-0.220094942572921,0.00295981414338098
26.79,0.680277278475429,-0.209552670827118,0.00370590789032364
26.8,0.682993725670886,-0.199049680693301,0.00445314103656947
26.81,0.685556019036339,-0.188571704593354,0.00520001000781422
26.82,0.687945356120946,-0.178104477211874,0.00594501081161229
26.83,0.69015967613776,-0.167636590039932,0.00668745504371828
26.84,0.692271293449015,-0.157174721374126,0.00742966970629617
26.85,0.694267407246104,-0.146719292406865,0.00816888163701924
26.86,0.696120070476479,-0.136268677611836,0.00890152729284489
26.87,0.697801335423863,-0.12582125524192,0.00962404299617082
26.88,0.69933770677697,-0.115392807841351,0.0103343094281838
26.89,0.700788689287473,-0.104988743253882,0.0110335240512844
26.9,0.702123326213997,-0.0945704830451936,0.0117222454777578
26.91,0.703309301411338,-0.0840989091280222,0.0124010092106903
26.92,0.704318154523644,-0.0735347256783443,0.0130703190458629
26.93,0.705228224185445,-0.062853450787456,0.0137294193082018
26.94,0.706050249990797,-0.0520865184048667,0.014377123656612
26.95,0.70674153534872,-0.0412762095820161,0.0150125105306036
26.96,0.707259388311612,-0.0304648109620356,0.0156346594288738
26.97,0.707598447207956,-0.0196750793082697,0.0162422529749336
26.98,0.707882579973232,-0.00885285176504717,0.0168335190119036
26.99,0.708069258594197,0.00198174995152256,0.0174097342699665
27,0.708092657241794,0.0127971284795776,0.0179724970243048
27.01,0.707886954039025,0.0235616783259038,0.0185234058548576
27.02,0.707514272204812,0.0342572820562597,0.0190658763753895
27.03,0.707095965306225,0.0449088921179525,0.0195982939183623
27.04,0.706581184930871,0.0555468227875563,0.0201129558432014
27.05,0.705917939333456,0.0662013493396141,0.020602094956415
27.06,0.705058231583467,0.0769010877024881,0.0210579516931724
27.07,0.704048145805879,0.0876355091258565,0.0214762300602728
27.08,0.702924852994464,0.098397133719533,0.0218607552952628
27.09,0.701699119566808,0.109189303440043,0.0222164723872296
27.1,0.700381709811956,0.120015360933485,0.0225483308816316
27.11,0.698943968302535,0.130873997986282,0.0228591374231962
27.12,0.697263917043128,0.14175197490162,0.0231429408386291
27.13,0.695389360389236,0.152654922134464,0.0233986240397346
27.14,0.693385645950832,0.163590499123142,0.0236257553240684
27.15,0.691318118914291,0.174566372770277,0.0238239064229972
27.16,0.689091138279659,0.185597313691301,0.0239903559409585
27.17,0.686590555324534,0.196672530938014,0.0241232248854738
27.18,0.683895902587613,0.207757853375584,0.0242240190499359
27.19,0.681087013354672,0.218819094748645,0.0242942498662619
27.2,0.67823036608571,0.229823528642972,0.0243346882488366
27.21,0.675194807732159,0.24077197459507,0.0243373055035855
27.22,0.671959178667461,0.251680157697157,0.0243053909103478
27.23,0.668566755128873,0.262560199209068,0.0242463586791129
27.24,0.665060810796497,0.273424225350364,0.0241676263315968
27.25,0.661437405831752,0.284275395499542,0.0240748056022844
27.26,0.657581750864332,0.295094217691174,0.0239637026303853
27.27,0.653525216007045,0.305887164321581,0.0238293784872078
27.28,0.649312019974078,0.316663086993935,0.0236671514089395
27.29,0.644986375748598,0.327430841889532,0.0234723413766606
27.3,0.640492210529107,0.338183434980317,0.0232358382299084
27.31,0.635766572337495,0.34891203306662,0.0229604797154151
27.32,0.630839528201572,0.359622151830694,0.0226595054514039
27.33,0.625741189256398,0.370319314403997,0.022346049996747
27.34,0.620488088491839,0.381014167571167,0.0220312624159523
27.35,0.614964917597978,0.391748828889765,0.021703159514142
27.36,0.609191203548702,0.402477351252233,0.0213616946018884
27.37,0.603233611178402,0.413131895762507,0.0210128627908863
27.38,0.597158812515363,0.423644631537371,0.0206626651264186
27.39,0.590982979786113,0.433978734493095,0.0203104421961654
27.4,0.584613354289657,0.444185718626793,0.0199456574461704
27.41,0.57807629224175,0.454266135127298,0.0195785396681428
27.42,0.571406599294189,0.464216023420023,0.0192204497402051
27.43,0.564638941539802,0.474031445545614,0.0188827064971609
27.44,0.557749086385322,0.483716282711199,0.0185582737099026
27.45,0.550701285446001,0.493276027569482,0.0182396649720306
27.46,0.543498102159088,0.502711124331083,0.0179326851506367
27.47,0.536142099044406,0.512022017482091,0.0176431446850722
27.48,0.528627996647428,0.521211754150814,0.0173745487740622
27.49,0.520896923781139,0.530297953635719,0.0171118234754908
27.5,0.512963037240487,0.539267958256954,0.016856812332576
27.51,0.504859579764925,0.54810220750114,0.0166163565924878
27.52,0.49661979572587,0.556781144932383,0.0163973029985762
27.53,0.488235426275318,0.56531434049884,0.0161938610018804
27.54,0.479644390870722,0.573739544564853,0.0159872691943032
27.55,0.470885928710409,0.582014460651438,0.0157928311817067
27.56,0.462003904478737,0.590093363423094,0.0156273331024519
27.57,0.453041386479422,0.597931325154669,0.0155071493551277
27.58,0.443950510457929,0.605575563701703,0.0154021815684567
27.59,0.434715321374156,0.61304909310609,0.015301848519279
27.6,0.425383566351609,0.620313372051689,0.0152297586264683
27.61,0.416003036341018,0.627329858112402,0.015209369474083
27.62,0.406612979868555,0.634073680551265,0.0152539828505469
27.63,0.397179431245064,0.640614978423139,0.0153085082235231
27.64,0.387686671527784,0.646956998554775,0.0153714483269593
27.65,0.378129027097885,0.653083755230955,0.0154559390740835
27.66,0.368500825337481,0.65897926228828,0.0155751253314761
27.67,0.358796409042531,0.664657195879215,0.0157140169755082
27.68,0.349010756318868,0.670165517218711,0.0158321691401775
27.69,0.339139241755781,0.675495003717505,0.0159498117290454
27.7,0.329177281560101,0.680634587736811,0.0160888541119129
27.71,0.319119394319262,0.685574589017158,0.0162704670347389
27.72,0.308922291910639,0.6903749830769,0.0164691523340321
27.73,0.29860114011206,0.695039214020616,0.016661786418135
27.74,0.288207408367886,0.699520847986891,0.0168468839324394
27.75,0.277792570762976,0.703773457705536,0.0170229699610981
27.76,0.267390920863881,0.707773334909909,0.0171894728237636
27.77,0.256942816046955,0.711615380593262,0.0173503009123343
27.78,0.246464085759134,0.715285989704581,0.0175053995056085
27.79,0.235987311797168,0.718748827266804,0.0176536552222993
27.8,0.225545079500902,0.721967562663241,0.0177939649096241
27.81,0.215156195589905,0.724966178492825,0.0179408270558534
27.82,0.204797595996142,0.727822256732571,0.0181111471332906
27.83,0.194446318354598,0.730515409224198,0.0182878881427922
27.84,0.184079637339632,0.733023325306004,0.0184534445772124
27.85,0.173675324824737,0.735327176021038,0.0185907638167006
27.86,0.163233406072787,0.737515918645225,0.0187056525777623
27.87,0.152761179252957,0.739595498917729,0.0188070701385024
27.88,0.142260170785195,0.741509513472149,0.0188972352837478
27.89,0.13173194011958,0.743201542400201,0.0189782032906946
27.9,0.121174004968882,0.744650755372741,0.0190541056902933
27.91,0.11057106419709,0.745984270324578,0.0191326256020811
27.92,0.09993040134475,0.747180912548718,0.019205626139315
27.93,0.0892624307472219,0.748195078926526,0.0192631232278762
27.94,0.0785775716220071,0.74898116821632,0.0192951433393097
27.95,0.0678546573718814,0.749602055955016,0.0192973460919346
27.96,0.0570746519732271,0.750156297710366,0.019276272817239
27.97,0.0462767598092978,0.750571131018248,0.0192360500708812
27.98,0.0355007113614662,0.750772205625522,0.0191806046685209
27.99,0.0247841262172557,0.750695326960763,0.0191138239663855
28,0.0141062920872602,0.750504616745715,0.0190371792528233
28.01,0.0034462136622163,0.750237223227854,0.0189497455870668
28.02,-0.00720083375220037,0.749833460746912,0.0188506571515474
28.03,-0.0178395678080502,0.749233643401658,0.0187390525273086
28.04,-0.0284649834520632,0.748398836631962,0.0186152859353613
28.05,-0.0390549587750909,0.747390836627115,0.01848312055814
28.06,-0.0496423903647214,0.746237589387052,0.0183416691596732
28.07,-0.060265695288782,0.744959402731697,0.0181892793370813
28.08,-0.0709632927171751,0.743576579205564,0.0180242903675534
28.09,-0.0817326823562228,0.741987448309908,0.0178471072988238
28.1,-0.0925429044562762,0.740096855280239,0.0176608784385708
28.11,-0.103403387336408,0.737983973006082,0.0174674918102507
28.12,-0.114323710376565,0.735728477827513,0.0172688272065827
28.13,-0.1253156186982,0.733391778160626,0.0170671915359839
28.14,-0.136406640277177,0.730753921033583,0.0168695994450845
28.15,-0.147559406248699,0.727804956624604,0.0166735915017451
28.16,-0.158718252448408,0.724645591047038,0.0164738385354581
28.17,-0.169827518285183,0.721376512708161,0.0162648669295358
28.18,-0.18083882340163,0.718030222866646,0.016043459205265
28.19,-0.191765242578386,0.714439223296487,0.0158154478791223
28.2,-0.202646823087799,0.710628516541063,0.0155832150652837
28.21,-0.213523377271212,0.706643531691064,0.0153485904119902
28.22,-0.224434722957933,0.702529693359362,0.0151134070312481
28.23,-0.235380802651491,0.698216477137672,0.0148825177315012
28.24,-0.246332326609785,0.693631472032941,0.0146576908017286
28.25,-0.257287513738326,0.688825236055341,0.0144362032882489
28.26,-0.268244590957774,0.683848317525921,0.0142152056635932
28.27,-0.279200859006778,0.678738926906344,0.0139924570172866
28.28,-0.290145678905921,0.673387253439714,0.0137736956116695
28.29,-0.301082836823739,0.66778405068816,0.0135612704277583
28.3,-0.312020418629538,0.661966429904908,0.0133554418953118
28.31,-0.322966514525722,0.655971501661784,0.0131564729855835
28.32,-0.333936519340672,0.649786958961158,0.0129677650901697
28.33,-0.344938311175712,0.643310758597115,0.0127964078762216
28.34,-0.355935184277624,0.636591678326559,0.0126381142052713
28.35,-0.366888161314221,0.629689085890242,0.0124877473573005
28.36,-0.377758341988558,0.62266222625874,0.0123401893163063
28.37,-0.388565115957515,0.615463247356523,0.0122032245013884
28.38,-0.399324813381653,0.608046197486828,0.0120799290700038
28.39,-0.410005182768863,0.600452731036694,0.0119608141298764
28.4,-0.420573977389976,0.592724506603155,0.0118363938574651
