m,Bx,By,Bz
28.07,-0.059840581517633,0.747035138240104,0.00386901069709668
28.08,-0.0709110015930908,0.745429858917535,0.00384339236843842
28.09,-0.081980607859383,0.743665508742926,0.00381289559008875
28.1,-0.0930415082211128,0.741810438247394,0.00377235607072324
28.11,-0.104084847737745,0.739868288286857,0.00371736015267585
28.12,-0.115103354288576,0.737624746590384,0.00365024496669979
28.13,-0.126100243056378,0.735130257302693,0.00357595160253728
28.14,-0.137079622160447,0.732470756015573,0.00349931429317817
28.15,-0.148045605166763,0.729732180154957,0.00342517967530594
28.16,-0.158958956588648,0.726854276721623,0.00335897668295979
28.17,-0.169804599602181,0.723705719012111,0.00330109123431199
28.18,-0.180648497801217,0.720334245943544,0.00324786366556414
28.19,-0.191556959637076,0.716788502421372,0.00319562627466984
28.2,-0.202594332658092,0.713105808510723,0.00314111216398335
28.21,-0.213760803003087,0.709130908095412,0.00308914105382151
28.22,-0.225009052419535,0.70485369861155,0.00304258849889308
28.23,-0.236295893113487,0.700345017322363,0.0030019245515789
28.24,-0.247578140873105,0.695675708514355,0.00296764035938146
28.25,-0.258831185996527,0.69086143808321,0.00294160425432758
28.26,-0.27009209731738,0.685759361661715,0.0029294181072709
28.27,-0.281347005360765,0.680408548243114,0.00293162793698232
28.28,-0.292575837930219,0.674867872106763,0.0029482597446782
28.29,-0.303758529875985,0.669196210222197,0.00297934352340912
28.3,-0.314902567375926,0.663347775282261,0.00303629967802556
28.31,-0.326018014964029,0.657256612320832,0.00312150681140749
28.32,-0.337084035449259,0.650968585911748,0.0032190961491558
28.33,-0.348079770337397,0.644529644188686,0.0033132118016101
28.34,-0.358983542911543,0.637978901233655,0.00338890492406271
28.35,-0.369778729243203,0.631255377898942,0.0034499509093794
28.36,-0.380490811733232,0.624336020457941,0.00350521206521937
28.37,-0.391153123802812,0.617224876886478,0.00356103861403139
28.38,-0.401798999294524,0.60992599148567,0.00362378384281781
28.39,-0.412454051459019,0.602414999929114,0.00369921842589731
28.4,-0.42310093075658,0.594625290778416,0.00378695143425548
28.41,-0.433716326430666,0.586596850649786,0.00388291545616245
28.42,-0.444277776515847,0.578377279129423,0.00398302615839741
28.43,-0.454762863692618,0.570014136023024,0.00408314787315562
28.44,-0.465212479690061,0.561451028049065,0.00418740964193439
28.45,-0.47563176013716,0.552654705988641,0.00429820567718604
28.46,-0.485952795143769,0.543695121616742,0.00440980319421666
28.47,-0.496107683074834,0.534642234876964,0.00451647037706633
28.48,-0.506039278230927,0.525555702729913,0.00461317033605055
28.49,-0.515808626770933,0.516378271565997,0.00470346066337962
28.5,-0.52541929612653,0.507100814235927,0.0047890907621047
28.51,-0.534846358855896,0.497740796321156,0.0048701732620563
28.52,-0.544064884051497,0.488315685561128,0.00494685604310885
28.53,-0.553072220958839,0.478830491220283,0.00501950455613596
28.54,-0.561910149210639,0.4692625336906,0.00508875956434289
28.55,-0.570569411005974,0.459614867806272,0.00515429065885718
28.56,-0.579037492603713,0.449892297147113,0.00521572017513159
28.57,-0.587302017847734,0.440099618386217,0.00527268446758874
28.58,-0.595385243764456,0.430236436868966,0.00532725319815482
28.59,-0.603304906075885,0.420292197871499,0.00537951619045607
28.6,-0.61105329009609,0.410255694278036,0.00542709166013235
28.61,-0.618622674722449,0.400115718248477,0.00546763506898677
28.62,-0.626016518543043,0.389854036813976,0.00550028919128633
28.63,-0.633303351908244,0.379424390219567,0.00553367898299821
28.64,-0.640442726675654,0.368872627796623,0.00556192162483047
28.65,-0.647369023937764,0.35826264201028,0.00557569024310474
28.66,-0.654016632120131,0.347658333370155,0.00556565968442369
28.67,-0.66037884333739,0.337084365588349,0.00552697983387683
28.68,-0.666546190278027,0.326486123177886,0.0054668805962653
28.69,-0.672496101900093,0.315871218690385,0.00538825727466411
28.7,-0.678200840711798,0.305250450314281,0.00529373806663014
28.71,-0.683633687009297,0.294634444095971,0.00518588186555597
28.72,-0.688858336294687,0.284015792156937,0.00506732020051251
28.73,-0.693905523767962,0.273387366303026,0.00493701872971897
28.74,-0.698746091499902,0.262751702090797,0.00479259691959671
28.75,-0.703350881688201,0.252111338719938,0.00463167518161521
28.76,-0.70770738171213,0.241470434889976,0.00445248544338937
28.77,-0.711902247409762,0.230835075998202,0.0042579816835009
28.78,-0.715928692459939,0.220189451715654,0.00404949491200744
28.79,-0.719757731421639,0.209514568271529,0.00382768754497218
28.8,-0.72336037183907,0.198791431695344,0.00359326674726523
28.81,-0.726762710358986,0.187999057104942,0.00334709208111857
28.82,-0.73003718638892,0.177138865415043,0.00309018164415129
28.83,-0.733144680493641,0.166235957846871,0.00282299413903808
28.84,-0.736043091553088,0.155315805066655,0.00254597444591645
28.85,-0.738693086732423,0.144402315321314,0.00225963987336658
28.86,-0.741184502726652,0.13345029613749,0.00196719938617584
28.87,-0.743542526471953,0.122463213242078,0.00166816509512494
28.88,-0.745717801862836,0.111488928315813,0.001359742489374
28.89,-0.747660974421898,0.100575304523182,0.00103918072854105
28.9,-0.749354334727415,0.0897661295207581,0.000703343252966185
28.91,-0.750930699646578,0.0790511627645744,0.000351581946067034
28.92,-0.752371524947662,0.0683871313934068,-9.45705991312398e-06
28.93,-0.753629466239286,0.057730879515009,-0.000372454779273348
28.94,-0.754657173699462,0.0470392570015751,-0.000730093326398094
28.95,-0.755509416898948,0.0362925862207862,-0.00108069581630938
28.96,-0.756293877091903,0.0255148628603393,-0.00142932286681558
28.97,-0.756938269439461,0.0147116662607182,-0.00177387364725837
28.98,-0.757367533360157,0.0038881190295554,-0.00211206937259292
28.99,-0.757514368358526,-0.00695114940303729,-0.00244169334817468
29,-0.757539540847444,-0.0178175422620395,-0.00276070894517899
29.01,-0.757481674743206,-0.0287168812447864,-0.00307100235758875
29.02,-0.757269598041754,-0.0396481130146052,-0.00337549680429812
29.03,-0.756832138425244,-0.0506101757309903,-0.0036771175862369
29.04,-0.75613260729727,-0.0616161722086295,-0.00397913940499547
29.05,-0.755291564828783,-0.0727096602471811,-0.0042825660376251
29.06,-0.754323429770068,-0.0838431002805615,-0.00458197909007822
29.07,-0.753223273853043,-0.0949582598571289,-0.00487145461056462
29.08,-0.751986173911893,-0.105996912563352,-0.00514501796021912
29.09,-0.750539250369521,-0.116936325115952,-0.0053992898323
29.1,-0.748831157044658,-0.127811209938707,-0.00563745820542686
29.11,-0.746938280314017,-0.1386339302261,-0.00586280221101412
29.12,-0.744937821285312,-0.149416592170362,-0.00607858621511145
29.13,-0.742894622264175,-0.160167402830236,-0.00628818766085071
29.14,-0.740624673649456,-0.170828704821178,-0.00649470098814376
29.15,-0.738092702012167,-0.181421287136056,-0.0066934238023468
29.16,-0.735365778701038,-0.192002796756685,-0.00687778223698104
29.17,-0.732510966591079,-0.202630894840257,-0.00704115983058857
29.18,-0.729528625111798,-0.213347551018517,-0.00717836219930618
29.19,-0.726222591021164,-0.224113436762256,-0.00729167953418244
29.2,-0.722643119966525,-0.234902758422572,-0.00738306469647283
29.21,-0.718868935635314,-0.24569431498344,-0.00745412443176087
29.22,-0.714978763482742,-0.256466914272747,-0.00750646896369174
29.23,-0.710903639277567,-0.267223998199049,-0.00753452662998333
29.24,-0.70653260769155,-0.277974458367829,-0.00753639859336139
29.25,-0.701922123197935,-0.288698392874636,-0.00752158208598972
29.26,-0.697128958269726,-0.299375859971425,-0.00749955208084663
29.27,-0.692196879229613,-0.309991082783429,-0.00747944326311086
29.28,-0.686987333954482,-0.32058113110253,-0.00745992628451855
29.29,-0.681503902759493,-0.331124783688876,-0.00743487241602032
29.3,-0.675819412363214,-0.341577001032569,-0.00739927364739017
29.31,-0.670006693830869,-0.35189275180155,-0.00734812763559142
29.32,-0.664094341198997,-0.362033546180251,-0.00727505527016624
29.33,-0.657978946652183,-0.372014193876643,-0.00717765656763073
29.34,-0.651665569778067,-0.381872379965856,-0.00706624149103274
29.35,-0.64517057413426,-0.391645605533155,-0.00695183350590779
29.36,-0.638510318605991,-0.401371381174306,-0.00684541836229367
29.37,-0.631628320304903,-0.411065969584643,-0.00674752186363362
29.38,-0.624487125000781,-0.420703927166208,-0.0066506637421745
29.39,-0.61713042710894,-0.430260023475659,-0.00655380328880849
29.4,-0.609601923073963,-0.439709032942064,-0.0064559066013589
29.41,-0.601934678486422,-0.449029660845114,-0.00635538860287278
29.42,-0.594045952914463,-0.458246097811461,-0.00624671241134537
29.43,-0.585939360323287,-0.467356243934925,-0.00613322396146931
29.44,-0.577654335866772,-0.476345403824459,-0.00602064230726468
29.45,-0.569230317447343,-0.485198894144568,-0.00591465658959101
29.46,-0.560659118318802,-0.49393087287221,-0.00581513403818482
29.47,-0.55186248792835,-0.502585880285571,-0.00571169336287432
29.48,-0.542911883747652,-0.511105164798537,-0.005610920637544
29.49,-0.533888062219083,-0.519423980661142,-0.00552051219922049
29.5,-0.524871690842577,-0.5274777025702,-0.00544813745841403
29.51,-0.515879641035086,-0.535267476815375,-0.00538602989392706
29.52,-0.506856599363651,-0.542847943527665,-0.0053267242466162
29.53,-0.497763849118049,-0.550247576140675,-0.00527447019222466
29.54,-0.488562672399828,-0.557494851220227,-0.00523349282528221
29.55,-0.47921587014455,-0.56461817780014,-0.00520573519925396
29.56,-0.469716996239867,-0.571630578994404,-0.00517497633629198
29.57,-0.460082879669159,-0.578517217220903,-0.00514418980916305
29.58,-0.45033022174461,-0.585260599736002,-0.00512195425291147
29.59,-0.440475725482014,-0.591843235739714,-0.00511685180648536
29.6,-0.430509924917083,-0.598272867697913,-0.00512690313394285
29.61,-0.420396582730689,-0.604586988765426,-0.00513357765085679
29.62,-0.410171622052855,-0.610757237755267,-0.0051420650475546
29.63,-0.399874173110777,-0.61675226197438,-0.00515870963235204
29.64,-0.38954267705191,-0.622541342421406,-0.00518969106286134
29.65,-0.379133998589267,-0.628171703322955,-0.00521441776814988
29.66,-0.368639640694408,-0.633661268643179,-0.00522816167545163
29.67,-0.358111679162642,-0.638971548710723,-0.00524776840317864
29.68,-0.34760219395175,-0.644064059879069,-0.00529008693571546
29.69,-0.337154724281032,-0.648913691679994,-0.00536607081841317
29.7,-0.326737287277414,-0.653590661080842,-0.00544390467983796
29.71,-0.316334375267245,-0.658100124206112,-0.00551928821492711
29.72,-0.305940686248014,-0.662427930374951,-0.00559634433435589
29.73,-0.295550924628616,-0.666559935741159,-0.00567917855891815
29.74,-0.2851809359792,-0.67051170734855,-0.00577080950612992
29.75,-0.27484617541199,-0.674331611974925,-0.00586823119528423
29.76,-0.264499257256612,-0.678007970286212,-0.00596671214820624
29.77,-0.254091095627883,-0.681527138561071,-0.00606154057460347
29.78,-0.243572399810035,-0.68487670542552,-0.00614837915203477
29.79,-0.232905649599539,-0.688111029327402,-0.00624316360001935
29.8,-0.222130402437793,-0.691236637435802,-0.00634877389999837
29.81,-0.211306722936898,-0.694213614834742,-0.00645448568357314
29.82,-0.20049468553612,-0.697002060019585,-0.00654956632205284
29.83,-0.189737212425586,-0.699582531511753,-0.00662611610372965
29.84,-0.178975415014034,-0.702042452941023,-0.0066943452844152
29.85,-0.168216586207604,-0.704367135070539,-0.00675606371067441
29.86,-0.157484485394741,-0.706520553516912,-0.00681057592519516
29.87,-0.146802875741478,-0.708466686769543,-0.00685719178704063
29.88,-0.136177512986072,-0.710231073954675,-0.00689949880600464
29.89,-0.125586773750175,-0.711890780386304,-0.00694177051801971
29.9,-0.115030348079037,-0.713418100802038,-0.006978814533506
29.91,-0.104508464250948,-0.714783224674473,-0.00700526919509967
29.92,-0.0940218990028942,-0.715959920983597,-0.00701593129132495
29.93,-0.0835847313173511,-0.717040524892125,-0.00701204998409799
29.94,-0.0731844942284956,-0.71803836644547,-0.00699763331663432
29.95,-0.0627960780405415,-0.718900730557911,-0.00697519039473117
29.96,-0.0523943785699933,-0.719574899679454,-0.00694723947078771
29.97,-0.0419665194096302,-0.720046490048686,-0.00691718522453345
29.98,-0.0315453147000961,-0.720454194803283,-0.00688965144370071
29.99,-0.0211033782659638,-0.720761921210671,-0.0068619622465832
30,-0.0106041429528214,-0.720905621053544,-0.0068306053899454
30.01,-1.10559499289066e-05,-0.720821247353404,-0.00679207782457705
30.02,0.0107384549368115,-0.720559589328922,-0.00674856877899175
30.03,0.0216422612143079,-0.720238158490607,-0.00670477653503107
30.04,0.0326067541041457,-0.719808679555491,-0.00665665394834115
30.05,0.0435376614584335,-0.719221172076307,-0.00660005541748604
30.06,0.0543442679836239,-0.718427906596915,-0.00653104561439211
30.07,0.0650471503679949,-0.717451684829071,-0.00645192305192051
30.08,0.0756941078271515,-0.716333750791961,-0.00636503677228435
30.09,0.0863083126697771,-0.715100051331172,-0.0062709641275568
30.1,0.0969129319448407,-0.713776533400909,-0.00617027343951064
30.11,0.10751862498518,-0.712347352599747,-0.00606334647105173
30.12,0.118091908686901,-0.710676859372801,-0.00595100214110011
30.13,0.128642936542328,-0.708810882356286,-0.00583592235760282
30.14,0.139187790536845,-0.706816838338571,-0.00572093135496518
30.15,0.149742560309041,-0.704762142158365,-0.00560885251697758
30.16,0.160275495803935,-0.702572928755424,-0.0055054574575302
30.17,0.170765841669295,-0.700129729476121,-0.00541297247293149
30.18,0.181267700624681,-0.697487489067752,-0.00532730303618662
30.19,0.191835410117558,-0.694701766153058,-0.00524436684605974
30.2,0.202523227217346,-0.691815635291669,-0.00516061387723669
30.21,0.213350823102028,-0.688674363116257,-0.00508232863807449
30.22,0.224262764239444,-0.68526765323619,-0.00501175838063838
30.23,0.23519415305456,-0.681663401167807,-0.00494799624726986
30.24,0.246080099834568,-0.677929509985576,-0.00489014068126696
30.25,0.256883495234158,-0.674077968585222,-0.00484141238637657
30.26,0.267658861627768,-0.669971317674245,-0.00481082275329844
30.27,0.278391907786034,-0.665652454847186,-0.00478788472188242
30.28,0.289060182430119,-0.661182461058935,-0.00476052053900154
30.29,0.299641233011641,-0.656622421418154,-0.00471668473056749
30.3,0.310122507633958,-0.651938744963069,-0.00465235688581796
30.31,0.320516765220323,-0.647067144644165,-0.00457564882417417
30.32,0.330839205707036,-0.642030736794547,-0.00449218289475047
30.33,0.34110503091867,-0.636852656767189,-0.00440758517184966
30.34,0.351325992321362,-0.631549015244555,-0.00432694826274602
30.35,0.36147486569897,-0.626050586713798,-0.00424800398320603
30.36,0.371560191262712,-0.620348030901011,-0.00417134386098303
30.37,0.381604784106435,-0.614459526345527,-0.00409947201987147
30.38,0.391631453658724,-0.608403249378426,-0.00403493070491197
30.39,0.401657009252842,-0.602163447217273,-0.00398234275716106
30.4,0.41166757683881,-0.59566323958132,-0.00394574095571135
30.41,0.421646737454859,-0.58893239468856,-0.0039175929281997
30.42,0.431578724170801,-0.582008293714625,-0.00388973192901243
30.43,0.441447856738695,-0.574928203130494,-0.00385401003153533
30.44,0.451308874218512,-0.567619731435857,-0.00381736320786594
30.45,0.461158052299068,-0.560055997621932,-0.00378362140724399
30.46,0.470906796107469,-0.552321597243201,-0.00374272193917066
30.47,0.480466512254942,-0.544501134679756,-0.00368464862523505
30.48,0.489759097251402,-0.536668671068133,-0.00360017578729627
30.49,0.498833710774129,-0.528772715811931,-0.00349260519060153
30.5,0.507723193981327,-0.520783724786017,-0.00336766090763986
30.51,0.516439280754034,-0.512694009906283,-0.0032297116323566
30.52,0.524993703964421,-0.50449588230623,-0.00308313047326726
30.53,0.533399137745282,-0.496175239059879,-0.0029284964304222
30.54,0.541662419274295,-0.487716883089614,-0.00276086887659331
30.55,0.549780854772803,-0.479130530209971,-0.00258528995606591
30.56,0.557751445322429,-0.470426992312382,-0.00240733523691397
30.57,0.565571304948268,-0.461616946393026,-0.00223260942839974
30.58,0.573257337003628,-0.45268534392034,-0.00206142309241741
30.59,0.580815290312445,-0.443616636010576,-0.00189129459387218
30.6,0.588233858837086,-0.434411484930675,-0.00172192722655354
30.61,0.595501736303404,-0.425070554740966,-0.00155302717844839
30.62,0.602619620258915,-0.415582357312262,-0.00138628319163552
30.63,0.609653576799746,-0.405877392316977,-0.00123274394701148
30.64,0.616558402814392,-0.396013363038863,-0.00108256657641484
30.65,0.623264444462201,-0.386074050965051,-0.000921647086476204
30.66,0.629702050404151,-0.376143241567291,-0.000735935237456208
30.67,0.63586155336975,-0.366253042173847,-0.000517752628801263
30.68,0.641830365055316,-0.356334358061857,-0.00027734234858319
30.69,0.647588459123107,-0.346395272461665,-1.98679862521223e-05
30.7,0.653111298227548,-0.336447488538842,0.000249878016940026
30.71,0.658375199875957,-0.326502941638761,0.000527215049345916
30.72,0.663424859907355,-0.316580447584558,0.000815683904698709
30.73,0.668295214371399,-0.306660407133144,0.0011151324683225
30.74,0.672983726053758,-0.29670629712731,0.00142001807097059
30.75,0.677487847785998,-0.286681589474485,0.00172474123823625
30.76,0.681816439062836,-0.276551872138465,0.00202374951629342
30.77,0.686029299244847,-0.266316247104953,0.00231545981456727
30.78,0.690103545970901,-0.255997792185034,0.00260580284804824
30.79,0.694000876174283,-0.245619777602606,0.00290134359398567
30.8,0.697682988760025,-0.235205478265318,0.00320864793497296
30.81,0.70116738029455,-0.224748093155306,0.00353231150388365
30.82,0.704521932870944,-0.214218376430418,0.00386819816769398
30.83,0.707712038376908,-0.20364607365061,0.00421029024265883
30.84,0.710700594910112,-0.193062314281767,0.00455253150373379
30.85,0.713453317045916,-0.182496440599637,0.00488901892116254
30.86,0.716050736175536,-0.17190564241399,0.00521724694162112
30.87,0.718514690029192,-0.161290039792954,0.00554128717811651
30.88,0.720803774615691,-0.150691374965592,0.00586589665318528
30.89,0.722876590077909,-0.14015139497692,0.00619583409958852
30.9,0.724718780929735,-0.129710999072479,0.00653610546314554
30.91,0.726440349659572,-0.119370507757657,0.00688785757362388
30.92,0.728031144540158,-0.109079520752579,0.00724373085927302
30.93,0.729458972041393,-0.0987847521438043,0.00759568046897526
30.94,0.730691628553835,-0.0884329115683585,0.00793559703405444
30.95,0.731773517398154,-0.0780069702844343,0.00826164982537655
30.96,0.732781696091792,-0.0675398695534201,0.00857930431430397
30.97,0.733662286312415,-0.0570269917174389,0.00888687960716144
30.98,0.734359716212606,-0.0464630843880966,0.00918258449135861
30.99,0.734825105167838,-0.0358410436303548,0.009464711931956
31,0.735183559241224,-0.0251185907821081,0.00973380008216992
31.01,0.735453715576695,-0.0143173022550931,0.00998951421274081
31.02,0.735570964646085,-0.0034871954925727,0.0102305849591422
31.03,0.735470699898941,0.0073217137002897,0.010455679913141
31.04,0.735139667610636,0.0180774768808659,0.0106640708087939
31.05,0.734751200163889,0.0288298406003278,0.0108563668935615
31.06,0.734277415839235,0.039579273389538,0.0110309095804814
31.07,0.733661689713395,0.0503172982531206,0.0111857521581134
31.08,0.732847398265341,0.0610354322481678,0.0113189459950059
31.09,0.731824206064634,0.0717361882873828,0.011426254182718
31.1,0.730650182982921,0.0824280267572187,0.0115074753579169
31.11,0.72935355365501,0.0931058658900384,0.0115685274150643
31.12,0.727962283265194,0.103764557608691,0.0116152843411759
31.13,0.726494943899091,0.114393713973957,0.0116540339459078
31.14,0.724807929356051,0.124914743227968,0.0116909994400496
31.15,0.722890781902593,0.135375556062432,0.0117170916482984
31.16,0.720805280667756,0.145871499541914,0.0117195210830333
31.17,0.718613193684713,0.156497927110423,0.011685501600027
31.18,0.716303364762694,0.167335344849911,0.0116027001994326
31.19,0.713669052894203,0.178348220372506,0.0114705772776712
31.2,0.710771560540921,0.189461499388006,0.0113000151852201
31.21,0.707700657602188,0.200601696550401,0.0111023118048516
31.22,0.704546122167372,0.211695346824499,0.0108886995412817
31.23,0.701234613745579,0.222741311272183,0.0106582208310393
31.24,0.69765333114975,0.233781227807588,0.010403196182674
31.25,0.693865023405546,0.244792779329008,0.0101271970617468
31.26,0.689932621255316,0.255753582515834,0.00983381122641312
31.27,0.68590622186263,0.266642935208332,0.00952591739575471
31.28,0.681661733813396,0.277468047808077,0.00919740866222112
31.29,0.677190992496933,0.288232369869033,0.00885011231260305
31.3,0.672544700075077,0.298933072641355,0.00848931049241551
31.31,0.667773560470553,0.30956734323729,0.00812022697775246
31.32,0.662887288243885,0.320115420700942,0.00774549496043461
31.33,0.657786535866531,0.330546714510888,0.00735988083905407
31.34,0.652476864917694,0.34091237420047,0.00696446864171354
31.35,0.646973505967297,0.351268926228321,0.0065609659197499
31.36,0.641291661641927,0.361672893628554,0.0061510834051459
31.37,0.635353800055951,0.372142217156663,0.00573007067965179
31.38,0.629113710469079,0.382635906084665,0.00529720837622116
31.39,0.622625112889736,0.393120115560133,0.00485962959160662
31.4,0.615941734054955,0.403561017696692,0.00442440949609557
31.41,0.609100655401603,0.413934403002051,0.00399629409884334
31.42,0.601979121212167,0.424302858555284,0.00355827443431161
31.43,0.594602081909917,0.434631887920138,0.00311895071018452
31.44,0.587046921438102,0.444855395115451,0.00269507899221846
31.45,0.579391030323719,0.454907292427763,0.0023034199846204
31.46,0.571664892256326,0.464753825252767,0.00194824641614565
31.47,0.56378584413583,0.474448960934862,0.00160728098243092
31.48,0.555763112685724,0.483993266742871,0.0012863508461802
31.49,0.547612678780445,0.493382931519612,0.000993183465354194
31.5,0.539350363837385,0.50261422305996,0.000735353968760497
31.51,0.530945693365266,0.511701344811303,0.000493155370163076
31.52,0.522382011442444,0.520650583052597,0.00025808659024823
31.53,0.5136808992341,0.529452316637996,4.55760534071453e-05
31.54,0.504863938016903,0.538096926681387,-0.000128939255295363
31.55,0.495949332043492,0.54657627288238,-0.000255789378914587
31.56,0.486915834779844,0.554900203464279,-0.000371182877277207
31.57,0.477740650776332,0.563080605765074,-0.00047431046242738
31.58,0.468405605814065,0.571127473551813,-0.00055270237833914
31.59,0.458892530268769,0.579050808802442,-0.000593932249494153
31.6,0.449147616336952,0.586885353259725,-0.000609348560244333
31.61,0.439131519575354,0.594656217962144,-0.000636260148269036
31.62,0.428943125433785,0.602292819852161,-0.000652014608880494
31.63,0.418686027522334,0.609721326975654,-0.000631461620451454
31.64,0.408462662110329,0.616869042008403,-0.000550065609757955
31.65,0.398242950005596,0.623783725811326,-0.00044755175500806
31.66,0.387978689564487,0.630506745851223,-0.000352616199218614
31.67,0.377687238481914,0.637011466094584,-0.000254864131353311
31.68,0.367385964402771,0.643271262515763,-0.000143938022441559
31.69,0.357089116020427,0.64927277490521,-1.26911752832137e-05
31.7,0.346784023685338,0.655086643233698,0.000121489634611574
31.71,0.336462445114939,0.660712196820681,0.000252839008348521
31.72,0.326119374299595,0.666130645443622,0.000379598112383528
31.73,0.315749806833861,0.671323198387744,0.000500012676082087
31.74,0.305354383651384,0.67630701743529,0.000620965886554983
31.75,0.294934974247264,0.681135894797469,0.000754442255975582
31.76,0.284478752723047,0.685793757431209,0.000892605564027774
31.77,0.27397252453675,0.690262499533717,0.00102709668283792
31.78,0.263402881397328,0.694525475427206,0.00114994511102033
31.79,0.252752570193539,0.698636636073492,0.00127438383442915
31.8,0.242031351193027,0.702609829063496,0.00140511293326942
31.81,0.231259401371103,0.70641563638578,0.00153502826190791
31.82,0.220456900197473,0.710024642351181,0.00165703390200482
31.83,0.209628002300758,0.713428807956505,0.00176688655780051
31.84,0.198714640718782,0.716715852325749,0.0018751129662854
31.85,0.187761398495803,0.719856250279003,0.00197974673390158
31.86,0.176829818062606,0.722799246715601,0.00207621720199498
31.87,0.165981455916026,0.725494100907593,0.00215993714792498
31.88,0.155247536864701,0.727965025810139,0.00223124830169319
31.89,0.144585281774757,0.730301322541613,0.00229480468507995
31.9,0.133963991050575,0.732475483520716,0.00234773065648865
31.91,0.123353517171995,0.734457921235464,0.00238701990362447
31.92,0.112725848646388,0.73622295290598,0.00240980387612703
31.93,0.102115740840751,0.737861915972114,0.00241786611148265
31.94,0.0915148909152377,0.739392793539777,0.0024123293391867
31.95,0.0808813859253555,0.740772882315182,0.00239255662107334
31.96,0.0701733272815662,0.741959481670162,0.00235790454111838
31.97,0.0593517088872021,0.742944989302465,0.00230738739050317
31.98,0.0484172476828224,0.743850297502251,0.00224017610264594
31.99,0.0373982731169004,0.744636950915949,0.00215930571184435
32,0.0263235758982889,0.745242985651035,0.00206819911136326
32.01,0.0152219527966216,0.745606441316896,0.00197028883456198
32.02,0.00405751948635232,0.745792227203287,0.00186869595095203
32.03,-0.00720620394775624,0.745912521959153,0.00176345505584963
32.04,-0.0184946445483147,0.745891914171401,0.00165312470331974
32.05,-0.029732392536481,0.745653496309022,0.00153625707674111
32.06,-0.0408472535033005,0.745130078947978,0.00141157028927465
32.07,-0.0518603016393222,0.744468177876789,0.00128190296220546
32.08,-0.0628156043279663,0.743719863694892,0.0011495297725905
32.09,-0.0737379771342605,0.742855804730437,0.00101547241288909
32.1,-0.0846522320254721,0.741846666067597,0.000880741195551593
32.11,-0.0955587340134116,0.740652196124864,0.00074817254976435
32.12,-0.106399270645344,0.739232853957344,0.000624187946410962
32.13,-0.117227057547833,0.737633213397589,0.00050582121868456
32.14,-0.128107181322651,0.735904810365979,0.00038916519214606
32.15,-0.139104723709924,0.734099177254917,0.000270320829454773
32.16,-0.150234247719083,0.732075552159639,0.000150927783578246
32.17,-0.161446728034066,0.729686972141489,3.71757752294574e-05
32.18,-0.172723888753735,0.727039506962097,-6.95316276460092e-05
32.19,-0.184047571492329,0.724239787293402,-0.000167794715677877
32.2,-0.195402438948208,0.721375850348375,-0.00025529173106658
32.21,-0.206811024159535,0.718249437656488,-0.000319499282847455
32.22,-0.21825780640565,0.714833342479269,-0.000365092859454109
32.23,-0.229710684211128,0.711199757208771,-0.000402759959829913
32.24,-0.241137553656796,0.707420879920137,-0.000443161039639733
32.25,-0.252528009711092,0.703498522617588,-0.000493726458678935
32.26,-0.263920318198889,0.699264409475917,-0.000546437977786432
32.27,-0.275278463516622,0.694777599111263,-0.000595023993056436
32.28,-0.286559832925258,0.690118062688944,-0.000633834653072915
32.29,-0.297721822181506,0.685365775952229,-0.000657217621473749
32.3,-0.308731662189139,0.680477563091753,-0.000656114164849682
32.31,-0.319615441793672,0.675370289706348,-0.000630134203608829
32.32,-0.330418932299726,0.670065880188398,-0.000586715730259431
32.33,-0.341187896911983,0.664586255741321,-0.000533258144795178
32.34,-0.351962620794066,0.658942899250475,-0.000475795769848769
32.35,-0.362709982143295,0.653035977347574,-0.000403869371984361
32.36,-0.37341843429944,0.646864397002545,-0.000317672616577502
32.37,-0.384093135388602,0.640465307885615,-0.000222278655314545
32.38,-0.394739247465558,0.633875859458565,-0.000122756792904348
32.39,-0.40537686520271,0.627079153956641,-1.63360110439284e-05
32.4,-0.416024319765531,0.61996849769652,0.000109433914760794
32.41,-0.42662640619556,0.612601967844774,0.000239584801120823
32.42,-0.437124071875256,0.605048500648477,0.000357468877332623
32.43,-0.447458404756859,0.597376819407169,0.000446489661298656
32.44,-0.457653023524354,0.589534009704613,0.0004992071255683
32.45,-0.467735409226659,0.581473901121508,0.000527234811718645
32.46,-0.477670997182708,0.573247285453817,0.000543405726905088
32.47,-0.487425227979684,0.564904958439318,0.000560556324524168
32.48,-0.496969843926452,0.556487728275412,0.000593138979520399
32.49,-0.506339635555033,0.547939589297432,0.000655861258860049
32.5,-0.515542041415297,0.539254066336288,0.000726241172994236
32.51,-0.524571337226585,0.530446184686366,0.000775421510304318
32.52,-0.533421791442432,0.5215309670364,0.000774596940043185
32.53,-0.542097262226592,0.512509785456311,0.000692330716613909
32.54,-0.550617150120005,0.503354584630329,0.000531447240355056
32.55,-0.558979130377614,0.494061417355971,0.000337085947173511
32.56,-0.567179756112287,0.48462778058872,0.000155520577061984
32.57,-0.575215921846144,0.475050765860865,3.28399445736552e-05
32.58,-0.583124237911455,0.465282346933145,-2.35847440737576e-05
32.59,-0.590903778853603,0.455326041817782,-4.24088621682576e-05
32.6,-0.598515403409786,0.445232226184416,-4.30501120838971e-05
32.61,-0.605919967137742,0.435051274542177,-4.48636631800239e-05
32.62,-0.613093198474391,0.424819278369582,-6.29775834046515e-05
